candidate_id,candidate_name,candidate_link,constituency,party,criminal_cases,education,assets,liabilities
63,Gyanashree Bora,https://www.myneta.info/Assam2026/candidate.php?candidate_id=63,MARIANI,Raijor Dal,0,Doctorate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=63&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=63&col=lia
186,Gyanendra Sarkar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=186,BEHALI (SC),CPI(ML)(L),0,Graduate Professional,"Rs 1,44,39,800 ~ 1 Crore+","Rs 30,30,348 ~ 30 Lacs+"
103,Habbey Teron,https://www.myneta.info/Assam2026/candidate.php?candidate_id=103,AMRI (ST),BJP,0,Graduate Professional,"Rs 2,42,87,218 ~ 2 Crore+","Rs 34,29,336 ~ 34 Lacs+"
366,Habibur Rahman,https://www.myneta.info/Assam2026/candidate.php?candidate_id=366,RUPAHIHAT,IND,1,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=366&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=366&col=lia
535,Hafiz Bashir Ahmed,https://www.myneta.info/Assam2026/candidate.php?candidate_id=535,GOALPARA EAST,All India United Democratic Front,0,Post Graduate,"Rs 1,20,48,760 ~ 1 Crore+",Rs 0 ~
230,Hakimul Islam,https://www.myneta.info/Assam2026/candidate.php?candidate_id=230,BILASIPARA,Rashtriya Ulama Council,0,12th Pass,"Rs 2,56,021 ~ 2 Lacs+",Rs 0 ~
73,Halima Khatun,https://www.myneta.info/Assam2026/candidate.php?candidate_id=73,PAKABETBARI,SUCI(C),0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=73&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=73&col=lia
769,Hanif Ali Sk.,https://www.myneta.info/Assam2026/candidate.php?candidate_id=769,SRIJANGRAM,SUCI(C),0,Graduate,"Rs 83,683 ~ 83 Thou+",Rs 0 ~
445,Harekrishna Deka,https://www.myneta.info/Assam2026/candidate.php?candidate_id=445,MANGALDAI,AITC,0,12th Pass,"Rs 24,71,000 ~ 24 Lacs+",Rs 0 ~
610,Haren Changmai,https://www.myneta.info/Assam2026/candidate.php?candidate_id=610,SISSIBORGAON,IND,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=610&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=610&col=lia
467,Haresha Khanam,https://www.myneta.info/Assam2026/candidate.php?candidate_id=467,LAHARIGHAT,IND,0,12th Pass,"Rs 13,40,000 ~ 13 Lacs+",Rs 0 ~
148,Hareswar Swargiary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=148,TAMULPUR (ST),IND,0,12th Pass,"Rs 2,10,14,734 ~ 2 Crore+","Rs 15,00,000 ~ 15 Lacs+"
247,Hari Prasad Saikia,https://www.myneta.info/Assam2026/candidate.php?candidate_id=247,BOKAKHAT,Raijor Dal,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=247&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=247&col=lia
342,Harjyoti Buddha,https://www.myneta.info/Assam2026/candidate.php?candidate_id=342,SIPAJHAR,IND,0,Graduate,"Rs 5,41,000 ~ 5 Lacs+",Rs 0 ~
599,Hassan Ahmed Barbhuiya,https://www.myneta.info/Assam2026/candidate.php?candidate_id=599,SONAI,IND,0,12th Pass,"Rs 29,66,022 ~ 29 Lacs+",Rs 0 ~
509,Haydar Hussain Laskar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=509,ALGAPUR-KATLICHERRA,IND,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=509&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=509&col=lia
331,Helen Murmu,https://www.myneta.info/Assam2026/candidate.php?candidate_id=331,GOSSAIGAON,IND,0,Graduate,"Rs 20,95,900 ~ 20 Lacs+","Rs 7,70,000 ~ 7 Lacs+"
724,Hemanta Bijoy Mahanta,https://www.myneta.info/Assam2026/candidate.php?candidate_id=724,GOHPUR,IND,0,Post Graduate,"Rs 2,51,08,949 ~ 2 Crore+",Rs 0 ~
57,Hemanta Boruah,https://www.myneta.info/Assam2026/candidate.php?candidate_id=57,LAKHIMPUR,IND,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=57&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=57&col=lia
352,Hemanta Boruah,https://www.myneta.info/Assam2026/candidate.php?candidate_id=352,SIBSAGAR,IND,0,10th Pass,"Rs 1,12,47,398 ~ 1 Crore+",Rs 0 ~
248,Hemanta Doloi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=248,BOKAKHAT,IND,0,12th Pass,"Rs 11,70,000 ~ 11 Lacs+",Rs 0 ~
47,Hemanta Kumar Pegu,https://www.myneta.info/Assam2026/candidate.php?candidate_id=47,JORHAT,SUCI(C),0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=47&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=47&col=lia
12,Hemen Gogoi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=12,BIHPURIA,IND,0,Graduate,"Rs 22,70,000 ~ 22 Lacs+",Rs 0 ~
631,Hemkanta Miri,https://www.myneta.info/Assam2026/candidate.php?candidate_id=631,RONGONADI,SUCI(C),0,Graduate Professional,"Rs 12,15,715 ~ 12 Lacs+",Rs 0 ~
256,Hifzur Rahman Laskar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=256,BORKHOLA,IND,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=256&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=256&col=lia
53,Hillol Bhattacharjee,https://www.myneta.info/Assam2026/candidate.php?candidate_id=53,KATIGORAH,SUCI(C),0,Post Graduate,"Rs 7,771 ~ 7 Thou+",Rs 0 ~
403,Himangshu Shekhar Baishya,https://www.myneta.info/Assam2026/candidate.php?candidate_id=403,PALASBARI,BJP,0,Graduate,"Rs 12,60,54,514 ~ 12 Crore+","Rs 7,61,06,345 ~ 7 Crore+"
46,Himanta Biswa Sarma,https://www.myneta.info/Assam2026/candidate.php?candidate_id=46,JALUKBARI,BJP,0,Doctorate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=46&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=46&col=lia
284,Hirak Jyoti Bora,https://www.myneta.info/Assam2026/candidate.php?candidate_id=284,DHING,Republican Party of India (Athawale),0,Post Graduate,"Rs 1,02,500 ~ 1 Lacs+","Rs 88,360 ~ 88 Thou+"
481,Hitendra Nath Goswami,https://www.myneta.info/Assam2026/candidate.php?candidate_id=481,JORHAT,BJP,0,Post Graduate,"Rs 2,19,01,431 ~ 2 Crore+",Rs 0 ~
171,Hitesh Basumatary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=171,BAKSA (ST),IND,1,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=171&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=171&col=lia
589,Ibajul Hoque Laskar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=589,KATIGORAH,IND,0,10th Pass,"Rs 16,57,700 ~ 16 Lacs+",Rs 0 ~
512,Ikbal Bahar Mozumder,https://www.myneta.info/Assam2026/candidate.php?candidate_id=512,ALGAPUR-KATLICHERRA,IND,0,12th Pass,"Rs 3,85,000 ~ 3 Lacs+",Rs 0 ~
697,Imdad Hussain,https://www.myneta.info/Assam2026/candidate.php?candidate_id=697,CHAMARIA,All India United Democratic Front,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=697&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=697&col=lia
655,Imdadur Rahman,https://www.myneta.info/Assam2026/candidate.php?candidate_id=655,BINNAKANDI,IND,0,8th Pass,"Rs 40,150 ~ 40 Thou+",Rs 0 ~
143,Indira Medhi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=143,GOALPARA EAST,IND,0,Graduate,"Rs 28,06,549 ~ 28 Lacs+",Rs 0 ~
262,Inus Kumar Kandapan,https://www.myneta.info/Assam2026/candidate.php?candidate_id=262,CHABUA-LAHOWAL,AITC,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=262&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=262&col=lia
793,Israil Nanda,https://www.myneta.info/Assam2026/candidate.php?candidate_id=793,TINSUKIA,Republican Party of India (A),0,10th Pass,"Rs 56,68,102 ~ 56 Lacs+","Rs 3,77,660 ~ 3 Lacs+"
29,J. I Kathar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=29,DIPHU (ST),IND,2,Post Graduate,"Rs 5,68,48,192 ~ 5 Crore+",Rs 0 ~
521,Jabbar Ali,https://www.myneta.info/Assam2026/candidate.php?candidate_id=521,GAURIPUR,IND,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=521&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=521&col=lia
153,Jagadish Bhuyan,https://www.myneta.info/Assam2026/candidate.php?candidate_id=153,SADIYA,Assam Jatiya Parishad,0,Post Graduate,"Rs 2,33,88,186 ~ 2 Crore+","Rs 16,28,287 ~ 16 Lacs+"
167,Jagadish Madahi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=167,BAKSA (ST),INC,0,8th Pass,"Rs 5,00,000 ~ 5 Lacs+",Rs 0 ~
78,Jahidul Islam,https://www.myneta.info/Assam2026/candidate.php?candidate_id=78,ABHAYAPURI,Vikas India Party,1,Graduate Professional,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=78&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=78&col=lia
258,Jahurul Islam Barbhuiya,https://www.myneta.info/Assam2026/candidate.php?candidate_id=258,BORKHOLA,IND,0,12th Pass,"Rs 2,52,07,457 ~ 2 Crore+",Rs 0 ~
598,Jainul Hoque Mazumder,https://www.myneta.info/Assam2026/candidate.php?candidate_id=598,SONAI,IND,0,10th Pass,"Rs 15,43,000 ~ 15 Lacs+",Rs 0 ~
122,Jakaria Ahmed,https://www.myneta.info/Assam2026/candidate.php?candidate_id=122,KARIMGANJ NORTH,INC,2,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=122&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=122&col=lia
626,Jakir Hussain,https://www.myneta.info/Assam2026/candidate.php?candidate_id=626,RONGONADI,Rashtriya Ulama Council,8,8th Pass,"Rs 1,68,80,000 ~ 1 Crore+","Rs 31,50,000 ~ 31 Lacs+"
411,Jakir Hussain,https://www.myneta.info/Assam2026/candidate.php?candidate_id=411,GOLAKGANJ,Rashtriya Ulama Council,0,Graduate,"Rs 4,73,000 ~ 4 Lacs+",Rs 0 ~
365,Jakir Hussain Faraji,https://www.myneta.info/Assam2026/candidate.php?candidate_id=365,RUPAHIHAT,Asom Gana Parishad,0,Graduate Professional,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=365&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=365&col=lia
330,Jakir Hussain Sikdar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=330,PAKABETBARI,INC,1,Graduate,"Rs 1,36,80,289 ~ 1 Crore+","Rs 22,00,000 ~ 22 Lacs+"
508,Jamil Ahmed Choudhury,https://www.myneta.info/Assam2026/candidate.php?candidate_id=508,ALGAPUR-KATLICHERRA,IND,0,10th Pass,"Rs 1,55,000 ~ 1 Lacs+",Rs 0 ~
527,Jamil Hussain,https://www.myneta.info/Assam2026/candidate.php?candidate_id=527,GOALPARA EAST,IND,1,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=527&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=527&col=lia
38,Jamsher Talukdar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=38,GOLAKGANJ,All India United Democratic Front,1,Post Graduate,"Rs 82,28,394 ~ 82 Lacs+","Rs 10,16,950 ~ 10 Lacs+"
672,Jamuna Rabha,https://www.myneta.info/Assam2026/candidate.php?candidate_id=672,BOKO-CHAYGAON (ST),IND,0,8th Pass,"Rs 67,470 ~ 67 Thou+",Rs 0 ~
747,Jashada Dulal Rakshit,https://www.myneta.info/Assam2026/candidate.php?candidate_id=747,LUMDING,IND,1,8th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=747&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=747&col=lia
174,Jasua Barjo,https://www.myneta.info/Assam2026/candidate.php?candidate_id=174,BARCHALLA,Gana Suraksha Party,1,10th Pass,"Rs 31,44,699 ~ 31 Lacs+","Rs 7,06,471 ~ 7 Lacs+"
402,Jatin Mali,https://www.myneta.info/Assam2026/candidate.php?candidate_id=402,PALASBARI,IND,1,Post Graduate,"Rs 3,46,33,850 ~ 3 Crore+","Rs 49,85,022 ~ 49 Lacs+"
243,Jayanta Borah,https://www.myneta.info/Assam2026/candidate.php?candidate_id=243,BISWANATH,INC,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=243&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=243&col=lia
630,Jayanta Khaund,https://www.myneta.info/Assam2026/candidate.php?candidate_id=630,RONGONADI,INC,0,Post Graduate,"Rs 67,74,62,921 ~ 67 Crore+","Rs 39,80,16,423 ~ 39 Crore+"
312,Jayanta Kumar Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=312,DISPUR,IND,0,Graduate,"Rs 1,54,97,178 ~ 1 Crore+","Rs 25,00,000 ~ 25 Lacs+"
777,Jayanta Kumar Rabha,https://www.myneta.info/Assam2026/candidate.php?candidate_id=777,TANGLA,United Peoples Party Liberal,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=777&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=777&col=lia
115,Jayanta Mahanta,https://www.myneta.info/Assam2026/candidate.php?candidate_id=115,PALASBARI,IND,0,Post Graduate,"Rs 96,00,000 ~ 96 Lacs+","Rs 10,00,000 ~ 10 Lacs+"
669,Jayanta Malla Baruah,https://www.myneta.info/Assam2026/candidate.php?candidate_id=669,NALBARI,BJP,0,Graduate,"Rs 20,02,25,218 ~ 20 Crore+","Rs 10,14,02,486 ~ 10 Crore+"
137,Jhilli Chowdhury,https://www.myneta.info/Assam2026/candidate.php?candidate_id=137,HOJAI,INC,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=137&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=137&col=lia
791,Jhony Kiron Nayak,https://www.myneta.info/Assam2026/candidate.php?candidate_id=791,TINSUKIA,IND,0,12th Pass,"Rs 1,94,692 ~ 1 Lacs+",Rs 0 ~
359,Jiban Chutia,https://www.myneta.info/Assam2026/candidate.php?candidate_id=359,SARUPATHAR,Assam Jatiya Parishad,0,Graduate Professional,"Rs 9,15,63,605 ~ 9 Crore+","Rs 2,49,60,209 ~ 2 Crore+"
615,Jiban Gogoi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=615,SISSIBORGAON,BJP,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=615&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=615&col=lia
233,Jibesh Roy,https://www.myneta.info/Assam2026/candidate.php?candidate_id=233,BILASIPARA,Asom Gana Parishad,0,Graduate,"Rs 90,56,644 ~ 90 Lacs+","Rs 8,60,380 ~ 8 Lacs+"
500,Jibon Roy,https://www.myneta.info/Assam2026/candidate.php?candidate_id=500,HAILAKANDI,IND,0,8th Pass,Nil,Rs 0 ~
530,Jinna Amir Hussain,https://www.myneta.info/Assam2026/candidate.php?candidate_id=530,GOALPARA EAST,AAP,0,Graduate Professional,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=530&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=530&col=lia
15,Jiten Gogoi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=15,BOKAKHAT,IND,1,8th Pass,"Rs 9,67,11,100 ~ 9 Crore+","Rs 50,00,000 ~ 50 Lacs+"
732,Jiten Gour,https://www.myneta.info/Assam2026/candidate.php?candidate_id=732,KALIABOR,IND,0,12th Pass,"Rs 23,72,735 ~ 23 Lacs+",Rs 0 ~
710,Jiten Nag,https://www.myneta.info/Assam2026/candidate.php?candidate_id=710,DIGBOI,AITC,0,5th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=710&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=710&col=lia
781,Jitendra Chaliha,https://www.myneta.info/Assam2026/candidate.php?candidate_id=781,TANGLA,SUCI(C),0,10th Pass,"Rs 68,541 ~ 68 Thou+",Rs 0 ~
2,Jitu Goswami,https://www.myneta.info/Assam2026/candidate.php?candidate_id=2,BARHAMPUR,BJP,3,12th Pass,"Rs 22,20,11,111 ~ 22 Crore+","Rs 5,84,67,370 ~ 5 Crore+"
749,Jnyandip Mohan,https://www.myneta.info/Assam2026/candidate.php?candidate_id=749,MAHMORA,INC,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=749&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=749&col=lia
704,Johirul Islam,https://www.myneta.info/Assam2026/candidate.php?candidate_id=704,CHENGA,SUCI(C),0,Graduate,"Rs 4,35,534 ~ 4 Lacs+",Rs 0 ~
334,Joseph Hasda,https://www.myneta.info/Assam2026/candidate.php?candidate_id=334,GOSSAIGAON,INC,1,Graduate,"Rs 23,29,963 ~ 23 Lacs+",Rs 0 ~
421,Joyram Charaimuria,https://www.myneta.info/Assam2026/candidate.php?candidate_id=421,NAZIRA,IND,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=421&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=421&col=lia
19,Jutika Doley,https://www.myneta.info/Assam2026/candidate.php?candidate_id=19,DHAKUAKHANA (ST),SUCI(C),0,Graduate,"Rs 62,683 ~ 62 Thou+",Rs 0 ~
117,Jwngsrang Brahma,https://www.myneta.info/Assam2026/candidate.php?candidate_id=117,MANAS,United Peoples Party Liberal,0,10th Pass,"Rs 83,03,638 ~ 83 Lacs+","Rs 7,25,900 ~ 7 Lacs+"
734,Jyotiska Ranjan Goswami,https://www.myneta.info/Assam2026/candidate.php?candidate_id=734,KALIABOR,IND,0,Graduate Professional,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=734&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=734&col=lia
298,Kaberi Das Teran,https://www.myneta.info/Assam2026/candidate.php?candidate_id=298,DIMORIA (SC),IND,0,Others,"Rs 1,36,36,453 ~ 1 Crore+","Rs 6,65,000 ~ 6 Lacs+"
108,Kabin Baro,https://www.myneta.info/Assam2026/candidate.php?candidate_id=108,GORESWAR,SUCI(C),0,10th Pass,"Rs 59,488 ~ 59 Thou+",Rs 0 ~
163,Kalyani Kalita,https://www.myneta.info/Assam2026/candidate.php?candidate_id=163,BAJALI,AITC,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=163&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=163&col=lia
625,Kamal Barla,https://www.myneta.info/Assam2026/candidate.php?candidate_id=625,RONGONADI,IND,0,Post Graduate,"Rs 29,11,430 ~ 29 Lacs+","Rs 7,50,000 ~ 7 Lacs+"
297,Kamal Hazarika,https://www.myneta.info/Assam2026/candidate.php?candidate_id=297,DIBRUGARH,Vikas India Party,0,8th Pass,"Rs 40,10,629 ~ 40 Lacs+",Rs 500 ~ 5 Hund+
5,Kamal Sing Narzary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=5,BIJNI,United Peoples Party Liberal,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=5&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=5&col=lia
591,Kamalakhya Dey Purkayastha,https://www.myneta.info/Assam2026/candidate.php?candidate_id=591,KATIGORAH,BJP,0,Graduate,"Rs 1,44,63,782 ~ 1 Crore+","Rs 1,04,91,054 ~ 1 Crore+"
417,Kanak Gogoi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=417,NAZIRA,CPI,0,Post Graduate,"Rs 42,475 ~ 42 Thou+",Rs 0 ~
215,Kandarpa Ray,https://www.myneta.info/Assam2026/candidate.php?candidate_id=215,BIJNI,IND,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=215&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=215&col=lia
605,Karim Uddin Barbhuiya,https://www.myneta.info/Assam2026/candidate.php?candidate_id=605,SONAI,Asom Gana Parishad,1,Post Graduate,"Rs 26,21,46,305 ~ 26 Crore+","Rs 15,00,000 ~ 15 Lacs+"
380,Kartik Chandra Kurmi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=380,RANGAPARA,INC,0,12th Pass,"Rs 2,62,50,015 ~ 2 Crore+",Rs 0 ~
131,Kartik Chandra Ray,https://www.myneta.info/Assam2026/candidate.php?candidate_id=131,GOLAKGANJ,INC,2,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=131&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=131&col=lia
760,Kartik Sena Sinha,https://www.myneta.info/Assam2026/candidate.php?candidate_id=760,PATHARKANDI,INC,1,12th Pass,"Rs 3,87,54,803 ~ 3 Crore+","Rs 1,00,80,000 ~ 1 Crore+"
595,Kaushik Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=595,KATIGORAH,IND,0,10th Pass,"Rs 18,96,236 ~ 18 Lacs+",Rs 0 ~
743,Kaushik Rai,https://www.myneta.info/Assam2026/candidate.php?candidate_id=743,LAKHIPUR,BJP,0,Graduate Professional,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=743&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=743&col=lia
160,Kaushik Ranjan Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=160,ABHAYAPURI,AITC,3,Graduate,"Rs 28,33,010 ~ 28 Lacs+","Rs 34,53,000 ~ 34 Lacs+"
666,Kenedi Pegu,https://www.myneta.info/Assam2026/candidate.php?candidate_id=666,NALBARI,SUCI(C),0,12th Pass,"Rs 28,030 ~ 28 Thou+",Rs 0 ~
733,Keshab Mahanta,https://www.myneta.info/Assam2026/candidate.php?candidate_id=733,KALIABOR,Asom Gana Parishad,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=733&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=733&col=lia
219,Khalilur Rahman,https://www.myneta.info/Assam2026/candidate.php?candidate_id=219,BIJNI,IND,0,Graduate,"Rs 87,38,208 ~ 87 Lacs+","Rs 10,00,000 ~ 10 Lacs+"
454,Khandakar Abdul Kaddus,https://www.myneta.info/Assam2026/candidate.php?candidate_id=454,MANAS,IND,0,10th Pass,"Rs 1,39,31,000 ~ 1 Crore+",Rs 0 ~
259,Kishor Nath,https://www.myneta.info/Assam2026/candidate.php?candidate_id=259,BORKHOLA,BJP,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=259&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=259&col=lia
32,Kishore Kumar Brahma,https://www.myneta.info/Assam2026/candidate.php?candidate_id=32,DUDHNOI (ST),INC,0,12th Pass,"Rs 7,44,85,987 ~ 7 Crore+","Rs 9,00,000 ~ 9 Lacs+"
80,Krishna Kamal Tanti,https://www.myneta.info/Assam2026/candidate.php?candidate_id=80,RANGAPARA,BJP,0,Graduate Professional,"Rs 1,13,67,900 ~ 1 Crore+",Rs 0 ~
620,Krishna Saha,https://www.myneta.info/Assam2026/candidate.php?candidate_id=620,DALGAON,BJP,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=620&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=620&col=lia
762,Krishnendu Paul,https://www.myneta.info/Assam2026/candidate.php?candidate_id=762,PATHARKANDI,BJP,0,Graduate,"Rs 10,24,04,789 ~ 10 Crore+","Rs 3,12,50,070 ~ 3 Crore+"
553,Kunki Chowdhury,https://www.myneta.info/Assam2026/candidate.php?candidate_id=553,GUWAHATI CENTRAL,Assam Jatiya Parishad,0,Post Graduate,"Rs 9,11,612 ~ 9 Lacs+","Rs 23,95,947 ~ 23 Lacs+"
353,Kushal Dowari,https://www.myneta.info/Assam2026/candidate.php?candidate_id=353,SIBSAGAR,BJP,2,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=353&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=353&col=lia
71,Kushal Kumar Sarmah,https://www.myneta.info/Assam2026/candidate.php?candidate_id=71,NEW GUWAHATI,IND,0,Graduate,"Rs 1,55,56,993 ~ 1 Crore+","Rs 16,51,336 ~ 16 Lacs+"
676,Labanya Boro,https://www.myneta.info/Assam2026/candidate.php?candidate_id=676,BOKO-CHAYGAON (ST),IND,0,12th Pass,"Rs 1,15,000 ~ 1 Lacs+",Rs 0 ~
278,Ladilas Indwar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=278,DHEKIAJULI,IND,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=278&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=278&col=lia
458,Lakhay Joti Rajkhowa,https://www.myneta.info/Assam2026/candidate.php?candidate_id=458,MAKUM,IND,0,Graduate,"Rs 52,381 ~ 52 Thou+","Rs 8,05,000 ~ 8 Lacs+"
708,Lakheswar Moran,https://www.myneta.info/Assam2026/candidate.php?candidate_id=708,DIGBOI,IND,0,5th Pass,"Rs 55,70,661 ~ 55 Lacs+",Rs 0 ~
159,Lakshan Goyari,https://www.myneta.info/Assam2026/candidate.php?candidate_id=159,MANAS,IND,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=159&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=159&col=lia
794,Lalan Sahani,https://www.myneta.info/Assam2026/candidate.php?candidate_id=794,TINSUKIA,IND,1,10th Pass,"Rs 6,26,001 ~ 6 Lacs+","Rs 3,00,000 ~ 3 Lacs+"
363,Lalit Deori,https://www.myneta.info/Assam2026/candidate.php?candidate_id=363,SADIYA,IND,0,10th Pass,"Rs 31,35,000 ~ 31 Lacs+",Rs 0 ~
273,Lalit Pegu,https://www.myneta.info/Assam2026/candidate.php?candidate_id=273,DHEMAJI (ST),Voters Party International,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=273&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=273&col=lia
